"주차장코드","주차장명","주소","주차장 종류","주차장 종류명","운영구분","운영구분명","전화번호","주차현황 정보 제공여부","주차현황 정보 제공여부명","총 주차면","유무료구분","유무료구분명","야간무료개방여부","야간무료개방여부명","평일 운영 시작시각(HHMM)","평일 운영 종료시각(HHMM)","주말 운영 시작시각(HHMM)","주말 운영 종료시각(HHMM)","공휴일 운영 시작시각(HHMM)","공휴일 운영 종료시각(HHMM)","최종데이터 동기화 시간","토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명","월 정기권 금액","노상 주차장 관리그룹번호","기본 주차 요금","기본 주차 시간(분 단위)","추가 단위 요금","추가 단위 시간(분 단위)","버스 기본 주차 요금","버스 기본 주차 시간(분 단위)","버스 추가 단위 시간(분 단위)","버스 추가 단위 요금","일 최대 요금","위도","경도"
"1163833","봉천복개3 공영주차장(시)","관악구 신림동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:09:54","N","무료","Y","유료","162000","1162010200001","220","5","220","5","0","0","0","0","","37.48853367","126.93039044"
"1163833","봉천복개3 공영주차장(시)","관악구 신림동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:09:54","N","무료","Y","유료","162000","1162010200001","220","5","220","5","0","0","0","0","","37.48839206","126.93069135"
"1163833","봉천복개3 공영주차장(시)","관악구 신림동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:09:54","N","무료","Y","유료","162000","1162010200001","220","5","220","5","0","0","0","0","","37.4891104","126.92911787"
"1163833","봉천복개3 공영주차장(시)","관악구 신림동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:09:54","N","무료","Y","유료","162000","1162010200001","220","5","220","5","0","0","0","0","","37.48739059","126.93294915"
"1163833","봉천복개3 공영주차장(시)","관악구 신림동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:09:54","N","무료","Y","유료","162000","1162010200001","220","5","220","5","0","0","0","0","","37.48736847","126.93299867"
"1163833","봉천복개3 공영주차장(시)","관악구 신림동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:09:54","N","무료","Y","유료","162000","1162010200001","220","5","220","5","0","0","0","0","","37.48858099","126.92932424"
"1163833","봉천복개3 공영주차장(시)","관악구 신림동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:09:54","N","무료","Y","유료","162000","1162010200001","220","5","220","5","0","0","0","0","","37.4890235","126.92930793"
"1163833","봉천복개3 공영주차장(시)","관악구 신림동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:09:54","N","무료","Y","유료","162000","1162010200001","220","5","220","5","0","0","0","0","","37.48897708","126.92940969"
"1163833","봉천복개3 공영주차장(시)","관악구 신림동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:09:54","N","무료","Y","유료","162000","1162010200001","220","5","220","5","0","0","0","0","","37.48851031","126.93044266"
"1167546","독산동 금천교 공영주차장(시)","금천구 독산동 1081-4","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:56:14","N","무료","Y","유료","160000","1154510200186","400","5","400","5","0","0","0","0","0","37.46658718","126.88981413"
"1167546","독산동 금천교 공영주차장(시)","금천구 독산동 1081-4","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:56:14","N","무료","Y","유료","160000","1154510200186","400","5","400","5","0","0","0","0","0","37.46654071","126.89003194"
"1167546","독산동 금천교 공영주차장(시)","금천구 독산동 1081-4","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:56:14","N","무료","Y","유료","160000","1154510200186","400","5","400","5","0","0","0","0","0","37.46658651","126.8900567"
"1167546","독산동 금천교 공영주차장(시)","금천구 독산동 1081-4","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:56:14","N","무료","Y","유료","160000","1154510200186","400","5","400","5","0","0","0","0","0","37.46658707","126.88988676"
"1167546","독산동 금천교 공영주차장(시)","금천구 독산동 1081-4","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:56:14","N","무료","Y","유료","160000","1154510200186","400","5","400","5","0","0","0","0","0","37.46654151","126.88993519"
"1167546","독산동 금천교 공영주차장(시)","금천구 독산동 1081-4","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:56:14","N","무료","Y","유료","160000","1154510200186","400","5","400","5","0","0","0","0","0","37.46658711","126.88986305"
"1167546","독산동 금천교 공영주차장(시)","금천구 독산동 1081-4","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:56:14","N","무료","Y","유료","160000","1154510200186","400","5","400","5","0","0","0","0","0","37.46658655","126.89003203"
"1167546","독산동 금천교 공영주차장(시)","금천구 독산동 1081-4","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:56:14","N","무료","Y","유료","160000","1154510200186","400","5","400","5","0","0","0","0","0","37.46658696","126.88995939"
"1167546","독산동 금천교 공영주차장(시)","금천구 독산동 1081-4","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:56:14","N","무료","Y","유료","160000","1154510200186","400","5","400","5","0","0","0","0","0","37.46654105","126.89000673"
"1167546","독산동 금천교 공영주차장(시)","금천구 독산동 1081-4","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:56:14","N","무료","Y","유료","160000","1154510200186","400","5","400","5","0","0","0","0","0","37.46658692","126.88998311"
"1167546","독산동 금천교 공영주차장(시)","금천구 독산동 1081-4","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:56:14","N","무료","Y","유료","160000","1154510200186","400","5","400","5","0","0","0","0","0","37.46658703","126.88991085"
"1167546","독산동 금천교 공영주차장(시)","금천구 독산동 1081-4","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:56:14","N","무료","Y","유료","160000","1154510200186","400","5","400","5","0","0","0","0","0","37.46660227","126.89009808"
"1167546","독산동 금천교 공영주차장(시)","금천구 독산동 1081-4","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:56:14","N","무료","Y","유료","160000","1154510200186","400","5","400","5","0","0","0","0","0","37.46654581","126.89009797"
"1167546","독산동 금천교 공영주차장(시)","금천구 독산동 1081-4","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:56:14","N","무료","Y","유료","160000","1154510200186","400","5","400","5","0","0","0","0","0","37.46658714","126.88983859"
"1167546","독산동 금천교 공영주차장(시)","금천구 독산동 1081-4","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:56:14","N","무료","Y","유료","160000","1154510200186","400","5","400","5","0","0","0","0","0","37.4665412","126.88991076"
"1167546","독산동 금천교 공영주차장(시)","금천구 독산동 1081-4","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:56:14","N","무료","Y","유료","160000","1154510200186","400","5","400","5","0","0","0","0","0","37.46654123","126.88988667"
"1167546","독산동 금천교 공영주차장(시)","금천구 독산동 1081-4","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:56:14","N","무료","Y","유료","160000","1154510200186","400","5","400","5","0","0","0","0","0","37.46654131","126.8898385"
"1167546","독산동 금천교 공영주차장(시)","금천구 독산동 1081-4","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:56:14","N","무료","Y","유료","160000","1154510200186","400","5","400","5","0","0","0","0","0","37.46654108","126.88998302"
"1167546","독산동 금천교 공영주차장(시)","금천구 독산동 1081-4","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:56:14","N","무료","Y","유료","160000","1154510200186","400","5","400","5","0","0","0","0","0","37.46658699","126.88993456"
"1167546","독산동 금천교 공영주차장(시)","금천구 독산동 1081-4","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:56:14","N","무료","Y","유료","160000","1154510200186","400","5","400","5","0","0","0","0","0","37.46654127","126.88986296"
"1167546","독산동 금천교 공영주차장(시)","금천구 독산동 1081-4","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:56:14","N","무료","Y","유료","160000","1154510200186","400","5","400","5","0","0","0","0","0","37.46658688","126.89000682"
"1189778","신답고가 주변(구)","동대문구 답십리동 530-6","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:58:50","N","무료","Y","유료","120000","1123010500004","500","10","500","10","0","0","0","0","36000","",""
"1193467","동대문소방서노상(구)","동대문구 장안동 434-0","NS","노상 주차장","1","시간제 주차장","02-456-2591","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:58:41","N","무료","Y","유료","120000","1123010600004","500","10","500","10","0","0","0","0","36000","",""
"119824","여의도공원앞1 노상주차장(구)","영등포구 여의도동 2-11","NS","노상 주차장","1","시간제 주차장","02-2650-1436","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2020-09-09 10:42:19","N","무료","Y","유료","200000","1156011000120","500","5","1000","10","0","0","0","0","20000","",""
